address,street,num,lat,lon,zone_k5_assigned,school_k5_assigned,walk_min_to_assigned,straight_line_to_assigned_mi,closest_school_by_straight_line,closest_straight_line_mi,margin_mi,is_mismatch,is_high_confidence_mismatch,dist_to_Brown_mi,dist_to_Kennedy_mi,dist_to_WestSomerville_mi,dist_to_WinterHill_mi,dist_to_Healey_mi,dist_to_Argenziano_mi,dist_to_EastSomerville_mi,dest_6_8_assigned,dest_6_8_closest_candidate,dest_6_8_closest_mi,dest_6_8_margin_mi,dest_6_8_is_mismatch
"100 Franklin Street, Somerville MA",Franklin Street,100,42.381858,-71.086218,East Somerville,East Somerville,16,0.5502,East Somerville,0.5502,0.0,False,False,1.7749,1.5835,2.6531,0.9335,1.1791,0.6651,0.5502,,,,,
"133 Franklin Street, Somerville MA",Franklin Street,133,42.381593,-71.086029,East Somerville,East Somerville,17,0.5671,East Somerville,0.5671,0.0,False,False,1.7936,1.5987,2.6722,0.9535,1.1997,0.6692,0.5671,,,,,
"166 Franklin Street, Somerville MA",Franklin Street,166,42.38148,-71.086375,East Somerville,East Somerville,17,0.5772,East Somerville,0.5772,0.0,False,False,1.7844,1.5847,2.6636,0.9473,1.2,0.6502,0.5772,,,,,
"1 Garfield Avenue, Somerville MA",Garfield Avenue,1,42.389425,-71.086109,East Somerville,East Somerville,4,0.0741,East Somerville,0.0741,0.0,False,False,1.5242,1.501,2.3619,0.6657,0.7324,0.9628,0.0741,,,,,
"26 Garfield Avenue, Somerville MA",Garfield Avenue,26,42.389253,-71.086282,East Somerville,East Somerville,4,0.0865,East Somerville,0.0865,0.0,False,False,1.5203,1.4922,2.3601,0.6601,0.736,0.9481,0.0865,,,,,
"50 Garfield Avenue, Somerville MA",Garfield Avenue,50,42.389518,-71.086003,East Somerville,East Somerville,3,0.0672,East Somerville,0.0672,0.0,False,False,1.527,1.5065,2.3635,0.6696,0.731,0.9712,0.0672,,,,,
"74 Garfield Avenue, Somerville MA",Garfield Avenue,74,42.389789,-71.085725,East Somerville,East Somerville,3,0.0512,East Somerville,0.0512,0.0,False,False,1.5338,1.5209,2.3669,0.6796,0.7265,0.9947,0.0512,,,,,
"1 George Street, Somerville MA",George Street,1,42.386449,-71.079769,East Somerville,East Somerville,9,0.3402,East Somerville,0.3402,0.0,False,False,1.9014,1.8359,2.7448,1.0358,1.1042,1.0926,0.3402,,,,,
"26 George Street, Somerville MA",George Street,26,42.386307,-71.08,East Somerville,East Somerville,10,0.3384,East Somerville,0.3384,0.0,False,False,1.8945,1.8253,2.7394,1.0283,1.1026,1.0776,0.3384,,,,,
"50 George Street, Somerville MA",George Street,50,42.386112,-71.08009,East Somerville,East Somerville,10,0.3448,East Somerville,0.3448,0.0,False,False,1.8958,1.8224,2.7423,1.0289,1.1089,1.0673,0.3448,,,,,
"74 George Street, Somerville MA",George Street,74,42.385911,-71.080201,East Somerville,East Somerville,10,0.3513,East Somerville,0.3513,0.0,False,False,1.8963,1.8185,2.7444,1.029,1.1148,1.0559,0.3513,,,,,
"1 Gilman Street, Somerville MA",Gilman Street,1,42.387326,-71.092177,East Somerville,East Somerville,14,0.4155,East Somerville,0.4155,0.0,False,False,1.3101,1.1999,2.1808,0.4518,0.7235,0.6622,0.4155,,,,,
"34 Gilman Street, Somerville MA",Gilman Street,34,42.384769,-71.09049,East Somerville,East Somerville,12,0.4525,East Somerville,0.4525,0.0,False,False,1.48,1.3168,2.3571,0.6379,0.9161,0.5759,0.4525,,,,,
"67 Gilman Street, Somerville MA",Gilman Street,67,42.385679,-71.091603,East Somerville,East Somerville,13,0.4496,East Somerville,0.4496,0.0,False,False,1.3973,1.2473,2.2734,0.5531,0.841,0.5842,0.4496,,,,,
"100 Gilman Street, Somerville MA",Gilman Street,100,42.386283,-71.093029,East Somerville,East Somerville,15,0.4867,Winter Hill,0.4744,0.0123,True,False,1.3138,1.1678,2.1905,0.4744,0.7862,0.5781,0.4867,,,,,
"133 Gilman Street, Somerville MA",Gilman Street,133,42.386273,-71.093024,East Somerville,East Somerville,15,0.4868,Winter Hill,0.4751,0.0117,True,False,1.3144,1.1682,2.1912,0.4751,0.7869,0.5776,0.4868,,,,,
"166 Gilman Street, Somerville MA",Gilman Street,166,42.38668,-71.093088,East Somerville,East Somerville,15,0.4765,Winter Hill,0.4512,0.0253,True,False,1.2956,1.1601,2.1711,0.4512,0.7586,0.6006,0.4765,,,,,
"1 Gilman Terrace, Somerville MA",Gilman Terrace,1,42.387326,-71.092177,East Somerville,East Somerville,14,0.4155,East Somerville,0.4155,0.0,False,False,1.3101,1.1999,2.1808,0.4518,0.7235,0.6622,0.4155,,,,,
"26 Gilman Terrace, Somerville MA",Gilman Terrace,26,42.388089,-71.092144,East Somerville,East Somerville,15,0.3956,East Somerville,0.3956,0.0,False,False,1.2846,1.1964,2.1511,0.42,0.6726,0.7091,0.3956,,,,,
"50 Gilman Terrace, Somerville MA",Gilman Terrace,50,42.387542,-71.0921,East Somerville,East Somerville,14,0.406,East Somerville,0.406,0.0,False,False,1.3057,1.2021,2.1751,0.445,0.7099,0.6771,0.406,,,,,
"74 Gilman Terrace, Somerville MA",Gilman Terrace,74,42.387773,-71.091982,East Somerville,East Somerville,14,0.3947,East Somerville,0.3947,0.0,False,False,1.3027,1.2065,2.1705,0.4397,0.6958,0.694,0.3947,,,,,
"1 Glen Street, Somerville MA",Glen Street,1,42.382912,-71.087693,East Somerville,East Somerville,13,0.4958,East Somerville,0.4958,0.0,False,False,1.671,1.4891,2.5488,0.8289,1.0832,0.6213,0.4958,,,,,
"34 Glen Street, Somerville MA",Glen Street,34,42.386619,-71.084809,East Somerville,East Somerville,7,0.216,East Somerville,0.216,0.0,False,False,1.6629,1.5791,2.5184,0.7945,0.9264,0.8807,0.216,,,,,
"67 Glen Street, Somerville MA",Glen Street,67,42.38575,-71.085457,East Somerville,East Somerville,9,0.2785,East Somerville,0.2785,0.0,False,False,1.6614,1.5548,2.5236,0.7941,0.958,0.8189,0.2785,,,,,
"100 Glen Street, Somerville MA",Glen Street,100,42.38434,-71.086711,East Somerville,East Somerville,11,0.3869,East Somerville,0.3869,0.0,False,False,1.6561,1.5112,2.5277,0.7979,1.0126,0.7123,0.3869,,,,,
"133 Glen Street, Somerville MA",Glen Street,133,42.383605,-71.086776,East Somerville,East Somerville,12,0.4369,East Somerville,0.4369,0.0,False,False,1.6814,1.5205,2.5557,0.8286,1.0572,0.6846,0.4369,,,,,
"166 Glen Street, Somerville MA",Glen Street,166,42.382219,-71.088082,East Somerville,East Somerville,15,0.5475,East Somerville,0.5475,0.0,False,False,1.6843,1.4855,2.564,0.8516,1.1212,0.5838,0.5475,,,,,
"1 Hadley Court, Somerville MA",Hadley Court,1,42.381856,-71.086676,East Somerville,East Somerville,17,0.5541,East Somerville,0.5541,0.0,False,False,1.7563,1.5615,2.6352,0.9177,1.1701,0.6427,0.5541,,,,,
"26 Hadley Court, Somerville MA",Hadley Court,26,42.381974,-71.086163,East Somerville,East Somerville,16,0.5419,East Somerville,0.5419,0.0,False,False,1.7723,1.5835,2.6502,0.9297,1.1728,0.6702,0.5419,,,,,
"50 Hadley Court, Somerville MA",Hadley Court,50,42.382005,-71.086279,East Somerville,East Somerville,16,0.5406,East Somerville,0.5406,0.0,False,False,1.7663,1.5772,2.6443,0.924,1.1685,0.6652,0.5406,,,,,
"74 Hadley Court, Somerville MA",Hadley Court,74,42.382035,-71.086396,East Somerville,East Somerville,17,0.5394,East Somerville,0.5394,0.0,False,False,1.7603,1.5709,2.6383,0.9184,1.1642,0.6602,0.5394,,,,,
"26 Hathorn Street, Somerville MA",Hathorn Street,26,42.386851,-71.082031,East Somerville,East Somerville,8,0.2425,East Somerville,0.2425,0.0,False,False,1.7845,1.7181,2.631,0.918,1.0035,1.0067,0.2425,,,,,
"50 Hathorn Street, Somerville MA",Hathorn Street,50,42.38662,-71.082186,East Somerville,East Somerville,8,0.2517,East Somerville,0.2517,0.0,False,False,1.7838,1.712,2.6323,0.9166,1.01,0.9915,0.2517,,,,,
"74 Hathorn Street, Somerville MA",Hathorn Street,74,42.386388,-71.082337,East Somerville,East Somerville,9,0.2619,East Somerville,0.2619,0.0,False,False,1.7835,1.7062,2.634,0.9158,1.017,0.9766,0.2619,,,,,
"1 Hillside Avenue, Somerville MA",Hillside Avenue,1,42.384681,-71.085762,East Somerville,East Somerville,11,0.3538,East Somerville,0.3538,0.0,False,False,1.6847,1.5532,2.553,0.8219,1.0139,0.766,0.3538,,,,,
"26 Hillside Avenue, Somerville MA",Hillside Avenue,26,42.384918,-71.085622,East Somerville,East Somerville,10,0.3366,East Somerville,0.3366,0.0,False,False,1.6825,1.5569,2.5493,0.8182,1.0031,0.7805,0.3366,,,,,
"50 Hillside Avenue, Somerville MA",Hillside Avenue,50,42.384819,-71.085681,East Somerville,East Somerville,11,0.3438,East Somerville,0.3438,0.0,False,False,1.6834,1.5553,2.5508,0.8197,1.0076,0.7744,0.3438,,,,,
"74 Hillside Avenue, Somerville MA",Hillside Avenue,74,42.38472,-71.085739,East Somerville,East Somerville,11,0.351,East Somerville,0.351,0.0,False,False,1.6844,1.5538,2.5524,0.8213,1.0121,0.7684,0.351,,,,,
"1 Illinois Avenue, Somerville MA",Illinois Avenue,1,42.387982,-71.083293,East Somerville,East Somerville,6,0.1419,East Somerville,0.1419,0.0,False,False,1.6946,1.6476,2.5361,0.8311,0.9024,0.9994,0.1419,,,,,
"26 Illinois Avenue, Somerville MA",Illinois Avenue,26,42.387814,-71.082948,East Somerville,East Somerville,6,0.1612,East Somerville,0.1612,0.0,False,False,1.7153,1.6659,2.5571,0.8515,0.9229,1.0062,0.1612,,,,,
"50 Illinois Avenue, Somerville MA",Illinois Avenue,50,42.388078,-71.082676,East Somerville,East Somerville,5,0.1554,East Somerville,0.1554,0.0,False,False,1.7213,1.6787,2.5602,0.8592,0.9195,1.0283,0.1554,,,,,
"74 Illinois Avenue, Somerville MA",Illinois Avenue,74,42.388347,-71.082399,East Somerville,East Somerville,5,0.1529,East Somerville,0.1529,0.0,False,False,1.7277,1.6919,2.5636,0.8677,0.9165,1.0509,0.1529,,,,,
"1 Indiana Avenue, Somerville MA",Indiana Avenue,1,42.387618,-71.082208,East Somerville,East Somerville,6,0.1951,East Somerville,0.1951,0.0,False,False,1.7554,1.7045,2.5966,0.8916,0.9589,1.0287,0.1951,,,,,
"26 Indiana Avenue, Somerville MA",Indiana Avenue,26,42.388194,-71.082149,East Somerville,East Somerville,5,0.1695,East Somerville,0.1695,0.0,False,False,1.7434,1.7051,2.5798,0.8828,0.933,1.0546,0.1695,,,,,
"50 Indiana Avenue, Somerville MA",Indiana Avenue,50,42.387784,-71.08207,East Somerville,East Somerville,6,0.1915,East Somerville,0.1915,0.0,False,False,1.7575,1.7108,2.5971,0.8948,0.9557,1.0411,0.1915,,,,,
"74 Indiana Avenue, Somerville MA",Indiana Avenue,74,42.388016,-71.081832,East Somerville,East Somerville,6,0.1898,East Somerville,0.1898,0.0,False,False,1.7629,1.7219,2.5999,0.9017,0.9532,1.0603,0.1898,,,,,
"1 Inner Belt Rd, Somerville MA",Inner Belt Rd,1,42.380858,-71.080693,East Somerville,East Somerville,20,0.6475,East Somerville,0.6475,0.0,False,False,2.0449,1.8727,2.9178,1.188,1.3737,0.9264,0.6475,,,,,
"34 Inner Belt Rd, Somerville MA",Inner Belt Rd,34,42.380282,-71.08121,East Somerville,East Somerville,20,0.6779,East Somerville,0.6779,0.0,False,False,2.0457,1.8608,2.9209,1.1935,1.3934,0.8955,0.6779,,,,,
"67 Inner Belt Rd, Somerville MA",Inner Belt Rd,67,42.379071,-71.080829,East Somerville,East Somerville,22,0.7638,East Somerville,0.7638,0.0,False,False,2.1105,1.9087,2.988,1.2642,1.4753,0.9108,0.7638,,,,,
"100 Inner Belt Rd, Somerville MA",Inner Belt Rd,100,42.376766,-71.082084,East Somerville,East Somerville,26,0.9068,Argenziano,0.8611,0.0457,True,False,2.1605,1.9165,3.0424,1.337,1.5866,0.8611,0.9068,,,,,
"133 Inner Belt Rd, Somerville MA",Inner Belt Rd,133,42.375695,-71.080635,East Somerville,East Somerville,27,0.9929,Argenziano,0.9491,0.0438,True,False,2.2649,2.0163,3.1468,1.4412,1.6855,0.9491,0.9929,,,,,
"166 Inner Belt Rd, Somerville MA",Inner Belt Rd,166,42.376442,-71.082245,East Somerville,East Somerville,29,0.9278,Argenziano,0.8574,0.0704,True,False,2.1692,1.9196,3.0513,1.3492,1.6034,0.8574,0.9278,,,,,
"1 Jasper Street, Somerville MA",Jasper Street,1,42.38663,-71.092629,East Somerville,East Somerville,14,0.4572,East Somerville,0.4572,0.0,False,False,1.3169,1.1838,2.1916,0.4693,0.7659,0.609,0.4572,,,,,
"26 Jasper Street, Somerville MA",Jasper Street,26,42.386629,-71.092593,East Somerville,East Somerville,14,0.4557,East Somerville,0.4557,0.0,False,False,1.3184,1.1856,2.1931,0.4705,0.7663,0.6099,0.4557,,,,,
"50 Jasper Street, Somerville MA",Jasper Street,50,42.386518,-71.092661,East Somerville,East Somerville,14,0.4624,East Somerville,0.4624,0.0,False,False,1.3199,1.1834,2.1951,0.4739,0.7732,0.6015,0.4624,,,,,
"74 Jasper Street, Somerville MA",Jasper Street,74,42.386407,-71.092728,East Somerville,East Somerville,14,0.4691,East Somerville,0.4691,0.0,False,False,1.3214,1.1814,2.1972,0.4775,0.7802,0.5932,0.4691,,,,,
"1 Kensington Avenue, Somerville MA",Kensington Avenue,1,42.38967,-71.08695,East Somerville,East Somerville,5,0.1138,East Somerville,0.1138,0.0,False,False,1.4781,1.4583,2.3162,0.6201,0.6922,0.9479,0.1138,,,,,
"26 Kensington Avenue, Somerville MA",Kensington Avenue,26,42.390379,-71.086678,East Somerville,East Somerville,4,0.109,East Somerville,0.109,0.0,False,False,1.4744,1.4736,2.3047,0.6248,0.6636,0.9948,0.109,,,,,
"50 Kensington Avenue, Somerville MA",Kensington Avenue,50,42.390076,-71.086503,East Somerville,East Somerville,4,0.0937,East Somerville,0.0937,0.0,False,False,1.4898,1.4817,2.3225,0.6369,0.6852,0.984,0.0937,,,,,
"74 Kensington Avenue, Somerville MA",Kensington Avenue,74,42.390455,-71.08612,East Somerville,East Somerville,3,0.0866,East Somerville,0.0866,0.0,False,False,1.4997,1.5023,2.3273,0.6523,0.6792,1.0167,0.0866,,,,,
"1 Knowlton Street, Somerville MA",Knowlton Street,1,42.381502,-71.087164,East Somerville,East Somerville,17,0.5829,East Somerville,0.5829,0.0,False,False,1.7518,1.5465,2.6318,0.9196,1.1838,0.6118,0.5829,,,,,
"26 Knowlton Street, Somerville MA",Knowlton Street,26,42.381931,-71.086954,East Somerville,East Somerville,17,0.5517,East Somerville,0.5517,0.0,False,False,1.7419,1.5464,2.6209,0.9043,1.16,0.6309,0.5517,,,,,
"50 Knowlton Street, Somerville MA",Knowlton Street,50,42.382058,-71.086874,East Somerville,East Somerville,16,0.5423,East Somerville,0.5423,0.0,False,False,1.7398,1.5473,2.6185,0.9006,1.1534,0.6376,0.5423,,,,,
"74 Knowlton Street, Somerville MA",Knowlton Street,74,42.382159,-71.08681,East Somerville,East Somerville,16,0.5348,East Somerville,0.5348,0.0,False,False,1.7382,1.5481,2.6166,0.8977,1.1482,0.643,0.5348,,,,,
"1 Lincoln Avenue, Somerville MA",Lincoln Avenue,1,42.386688,-71.081085,East Somerville,East Somerville,8,0.2812,East Somerville,0.2812,0.0,False,False,1.8332,1.7673,2.6783,0.9671,1.0449,1.042,0.2812,,,,,
"26 Lincoln Avenue, Somerville MA",Lincoln Avenue,26,42.385645,-71.08066,East Somerville,East Somerville,10,0.351,East Somerville,0.351,0.0,False,False,1.8828,1.7979,2.7338,1.0148,1.1122,1.0267,0.351,,,,,
"50 Lincoln Avenue, Somerville MA",Lincoln Avenue,50,42.385973,-71.080765,East Somerville,East Somerville,10,0.3297,East Somerville,0.3297,0.0,False,False,1.8684,1.7894,2.7175,1.0008,1.0919,1.0323,0.3297,,,,,
"74 Lincoln Avenue, Somerville MA",Lincoln Avenue,74,42.38603,-71.080954,East Somerville,East Somerville,9,0.3207,East Somerville,0.3207,0.0,False,False,1.858,1.7793,2.7072,0.9904,1.0825,1.0256,0.3207,,,,,
"1 Lincoln Place, Somerville MA",Lincoln Place,1,42.386688,-71.081085,East Somerville,East Somerville,8,0.2812,East Somerville,0.2812,0.0,False,False,1.8332,1.7673,2.6783,0.9671,1.0449,1.042,0.2812,,,,,
"26 Lincoln Place, Somerville MA",Lincoln Place,26,42.38576,-71.080449,East Somerville,East Somerville,10,0.3512,East Somerville,0.3512,0.0,False,False,1.8892,1.8074,2.7389,1.0214,1.1137,1.0399,0.3512,,,,,
"50 Lincoln Place, Somerville MA",Lincoln Place,50,42.385815,-71.080421,East Somerville,East Somerville,10,0.3491,East Somerville,0.3491,0.0,False,False,1.8889,1.8083,2.7382,1.0212,1.1119,1.0429,0.3491,,,,,
"74 Lincoln Place, Somerville MA",Lincoln Place,74,42.385871,-71.080392,East Somerville,East Somerville,10,0.3471,East Somerville,0.3471,0.0,False,False,1.8886,1.8092,2.7375,1.0211,1.1101,1.046,0.3471,,,,,
"1 Lincoln Street, Somerville MA",Lincoln Street,1,42.386688,-71.081085,East Somerville,East Somerville,8,0.2812,East Somerville,0.2812,0.0,False,False,1.8332,1.7673,2.6783,0.9671,1.0449,1.042,0.2812,,,,,
"26 Lincoln Street, Somerville MA",Lincoln Street,26,42.385624,-71.081138,East Somerville,East Somerville,10,0.3384,East Somerville,0.3384,0.0,False,False,1.8614,1.7739,2.7137,0.9932,1.097,1.0043,0.3384,,,,,
"50 Lincoln Street, Somerville MA",Lincoln Street,50,42.385596,-71.081548,East Somerville,East Somerville,10,0.3292,East Somerville,0.3292,0.0,False,False,1.8434,1.7535,2.6969,0.9751,1.0848,0.9848,0.3292,,,,,
"74 Lincoln Street, Somerville MA",Lincoln Street,74,42.385443,-71.081622,East Somerville,East Somerville,10,0.3367,East Somerville,0.3367,0.0,False,False,1.8447,1.7514,2.6993,0.9763,1.0904,0.9766,0.3367,,,,,
"1 Louisburg Place, Somerville MA",Louisburg Place,1,42.388438,-71.086928,East Somerville,East Somerville,5,0.1442,East Somerville,0.1442,0.0,False,False,1.5116,1.4607,2.3602,0.6455,0.7614,0.8843,0.1442,,,,,
"26 Louisburg Place, Somerville MA",Louisburg Place,26,42.388598,-71.087128,East Somerville,East Somerville,5,0.1461,East Somerville,0.1461,0.0,False,False,1.4978,1.4501,2.3458,0.6321,0.7465,0.8856,0.1461,,,,,
"50 Louisburg Place, Somerville MA",Louisburg Place,50,42.388552,-71.087025,East Somerville,East Somerville,5,0.1435,East Somerville,0.1435,0.0,False,False,1.5039,1.4555,2.3519,0.6381,0.7521,0.8867,0.1435,,,,,
"74 Louisburg Place, Somerville MA",Louisburg Place,74,42.388505,-71.086922,East Somerville,East Somerville,5,0.1411,East Somerville,0.1411,0.0,False,False,1.51,1.4608,2.3581,0.6442,0.7578,0.8879,0.1411,,,,,
"1 MacArthur Street, Somerville MA",MacArthur Street,1,42.38903,-71.088428,East Somerville,East Somerville,6,0.1954,East Somerville,0.1954,0.0,False,False,1.425,1.3829,2.2736,0.5596,0.6856,0.8665,0.1954,,,,,
"26 MacArthur Street, Somerville MA",MacArthur Street,26,42.389249,-71.08818,East Somerville,East Somerville,6,0.1797,East Somerville,0.1797,0.0,False,False,1.4307,1.3954,2.2766,0.567,0.6794,0.8862,0.1797,,,,,
"50 MacArthur Street, Somerville MA",MacArthur Street,50,42.388966,-71.088405,East Somerville,East Somerville,6,0.1954,East Somerville,0.1954,0.0,False,False,1.4279,1.3842,2.2769,0.5622,0.69,0.8637,0.1954,,,,,
"74 MacArthur Street, Somerville MA",MacArthur Street,74,42.388693,-71.088639,East Somerville,East Somerville,7,0.2126,East Somerville,0.2126,0.0,False,False,1.4248,1.3728,2.2766,0.5576,0.7003,0.8415,0.2126,,,,,
"1 Maine Avenue, Somerville MA",Maine Avenue,1,42.388655,-71.081385,East Somerville,East Somerville,5,0.1862,East Somerville,0.1862,0.0,False,False,1.7688,1.7429,2.5991,0.9126,0.9405,1.1049,0.1862,,,,,
"26 Maine Avenue, Somerville MA",Maine Avenue,26,42.38846,-71.08162,East Somerville,East Somerville,5,0.1815,East Somerville,0.1815,0.0,False,False,1.7621,1.7313,2.5948,0.9041,0.9404,1.0872,0.1815,,,,,
"50 Maine Avenue, Somerville MA",Maine Avenue,50,42.388575,-71.081495,East Somerville,East Somerville,5,0.1835,East Somerville,0.1835,0.0,False,False,1.7654,1.7374,2.5967,0.9084,0.9399,1.0971,0.1835,,,,,
"74 Maine Avenue, Somerville MA",Maine Avenue,74,42.388681,-71.081384,East Somerville,East Somerville,5,0.1856,East Somerville,0.1856,0.0,False,False,1.7682,1.7429,2.5983,0.9122,0.9394,1.106,0.1856,,,,,
"1 Maine Terrace, Somerville MA",Maine Terrace,1,42.3886,-71.081181,East Somerville,East Somerville,6,0.1973,East Somerville,0.1973,0.0,False,False,1.7799,1.7534,2.6101,0.9236,0.9509,1.111,0.1973,,,,,
"26 Maine Terrace, Somerville MA",Maine Terrace,26,42.388629,-71.081189,East Somerville,East Somerville,6,0.1961,East Somerville,0.1961,0.0,False,False,1.7788,1.7529,2.6088,0.9227,0.9493,1.1118,0.1961,,,,,
"50 Maine Terrace, Somerville MA",Maine Terrace,50,42.388477,-71.08097,East Somerville,East Somerville,6,0.2106,East Somerville,0.2106,0.0,False,False,1.7929,1.7644,2.6236,0.936,0.9646,1.1147,0.2106,,,,,
"74 Maine Terrace, Somerville MA",Maine Terrace,74,42.388325,-71.080757,East Somerville,East Somerville,7,0.2249,East Somerville,0.2249,0.0,False,False,1.8067,1.7757,2.6381,0.9491,0.9797,1.1174,0.2249,,,,,
"1 McGregor Avenue, Somerville MA",McGregor Avenue,1,42.389002,-71.092203,East Somerville,East Somerville,12,0.3851,Winter Hill,0.3836,0.0015,True,False,1.2519,1.1904,2.1126,0.3836,0.6109,0.7641,0.3851,,,,,
"26 McGregor Avenue, Somerville MA",McGregor Avenue,26,42.388714,-71.092021,East Somerville,East Somerville,11,0.3792,East Somerville,0.3792,0.0,False,False,1.2693,1.2003,2.1315,0.4015,0.6325,0.7503,0.3792,,,,,
"50 McGregor Avenue, Somerville MA",McGregor Avenue,50,42.388604,-71.091726,East Somerville,East Somerville,11,0.366,East Somerville,0.366,0.0,False,False,1.2862,1.2156,2.1482,0.4183,0.644,0.7506,0.366,,,,,
"74 McGregor Avenue, Somerville MA",McGregor Avenue,74,42.388511,-71.091432,East Somerville,East Somerville,11,0.3528,East Somerville,0.3528,0.0,False,False,1.3024,1.2309,2.1642,0.4345,0.6546,0.7522,0.3528,,,,,
"1 Melvin Street, Somerville MA",Melvin Street,1,42.389959,-71.089533,East Somerville,East Somerville,8,0.2459,East Somerville,0.2459,0.0,False,False,1.3481,1.3269,2.1921,0.4873,0.6017,0.8876,0.2459,,,,,
"26 Melvin Street, Somerville MA",Melvin Street,26,42.38911,-71.089875,East Somerville,East Somerville,9,0.2665,East Somerville,0.2665,0.0,False,False,1.3554,1.309,2.2079,0.4884,0.6456,0.8287,0.2665,,,,,
